usuario_temp,origen_plataforma,IP_usuario,tiempo_en_pagina,fecha_hora,Localizacion,programa_oferta_click,Id_usuario,Dispositivo,Matriculado
TEMP_002708,Google Ads,108.143.200.87,95,2024-11-28 17:16:23,"Cali, Colombia",C0017,,desktop,False
TEMP_002709,Instagram,107.61.51.17,218,2024-01-28 13:20:53,"Málaga, España",C0030,,mobile,False
TEMP_002710,Google,19.37.196.160,169,2024-11-20 21:03:30,"Córdoba, Argentina",C0007,,desktop,False
TEMP_002711,Google,23.196.192.231,60,2025-01-04 11:23:03,"Málaga, España",C0027,,tablet,False
TEMP_002712,LinkedIn,247.21.133.207,188,2025-01-18 10:30:43,"Bilbao, España",,,desktop,False
TEMP_002713,Google,62.152.23.77,453,2024-07-13 11:22:34,"Lima, Perú",C0014,,mobile,False
TEMP_002714,Google,250.185.66.252,900,2025-03-07 05:34:39,"Madrid, España",C0001,,tablet,False
TEMP_002715,LinkedIn,171.171.19.239,282,2024-02-29 12:30:38,"Rosario, Argentina",,,desktop,False
TEMP_002716,Instagram,114.160.67.67,12,2025-05-17 16:14:50,"Medellín, Colombia",,,mobile,False
TEMP_002717,Instagram,172.52.36.38,74,2024-09-01 10:22:04,"Rosario, Argentina",C0010,,tablet,False
TEMP_002718,Google,19.234.246.54,541,2025-05-14 13:08:37,"Rosario, Argentina",C0023,,desktop,False
TEMP_002719,LinkedIn,139.37.65.172,900,2024-05-18 16:33:58,"Rosario, Argentina",C0004,,tablet,False
TEMP_002720,Instagram,205.222.55.216,46,2024-05-12 13:57:09,"Buenos Aires, Argentina",,,tablet,False
TEMP_002721,LinkedIn,109.76.147.32,60,2024-12-06 14:24:17,"Valencia, España",C0009,,mobile,False
TEMP_002722,Google,119.113.152.47,252,2024-12-10 11:01:53,"Guadalajara, México",C0024,,desktop,False
TEMP_002723,Google,16.95.251.145,94,2024-07-10 13:46:05,"Roma, Italia",,,mobile,False
TEMP_002724,Instagram,215.2.130.5,103,2025-10-26 11:51:47,"Cali, Colombia",C0015,,tablet,False
TEMP_002725,Instagram,50.212.95.99,232,2025-06-15 09:10:04,"Guadalajara, México",C0013,,tablet,False
TEMP_002726,Instagram,252.58.163.220,60,2024-08-24 06:43:30,"Rosario, Argentina",C0029,,tablet,False
TEMP_002727,Instagram,168.241.45.164,60,2024-10-05 14:11:35,"Santiago, Chile",C0025,,desktop,False
TEMP_002728,Google,208.172.137.194,60,2024-05-12 07:01:58,"Valparaíso, Chile",C0023,U00592,desktop,True
TEMP_002729,LinkedIn,47.168.83.33,729,2024-09-14 20:39:19,"Cali, Colombia",C0020,,mobile,False
TEMP_002730,Google,221.229.43.53,421,2024-12-08 03:46:34,"Bilbao, España",,,mobile,False
TEMP_002731,Google,10.171.228.57,243,2024-09-16 01:33:38,"Málaga, España",C0016,,mobile,False
TEMP_002732,Google Ads,113.192.193.189,297,2025-08-25 14:05:44,"Buenos Aires, Argentina",,,tablet,False
TEMP_002733,LinkedIn,183.109.100.155,60,2025-06-08 14:29:07,"Bilbao, España",C0004,,desktop,False
TEMP_002734,Instagram,28.153.8.183,60,2024-06-28 21:16:24,"París, Francia",,,desktop,False
TEMP_002735,LinkedIn,235.37.148.215,60,2025-10-01 05:09:14,"Madrid, España",C0027,,mobile,False
TEMP_002736,Google Ads,78.129.162.174,60,2025-03-20 22:53:53,"Málaga, España",,,desktop,False
TEMP_002737,Google,236.43.11.166,466,2025-05-22 23:42:05,"Arequipa, Perú",C0020,,mobile,False
TEMP_002738,Google,42.37.70.185,60,2025-05-20 10:15:36,"Guadalajara, México",C0009,U00351,tablet,False
TEMP_002739,Google,16.99.27.214,817,2025-07-04 09:04:04,"París, Francia",C0013,,tablet,False
TEMP_002740,LinkedIn,195.22.70.117,900,2024-10-18 08:23:57,"Madrid, España",C0005,U00269,mobile,True
TEMP_002741,Google,117.42.119.221,151,2024-08-30 11:59:34,"Santiago, Chile",C0008,U00462,tablet,True
TEMP_002742,Google Ads,57.32.98.124,900,2025-05-10 11:19:08,"Zaragoza, España",C0023,,mobile,False
TEMP_002743,LinkedIn,32.94.183.249,356,2024-01-18 09:20:10,"Madrid, España",C0020,U00352,mobile,False
TEMP_002744,Google Ads,22.204.33.72,222,2024-08-17 08:13:06,"Madrid, España",C0002,,desktop,False
TEMP_002745,Google Ads,30.235.167.79,60,2024-08-20 19:13:22,"Santiago, Chile",C0028,U00303,desktop,True
TEMP_002746,Google Ads,7.43.120.90,174,2024-02-29 10:27:31,"Málaga, España",,,mobile,False
TEMP_002747,Google Ads,253.29.6.140,60,2024-07-31 13:21:41,"Barcelona, España",C0016,,mobile,False
TEMP_002748,LinkedIn,179.108.238.171,441,2024-01-31 14:40:33,"Barcelona, España",C0011,U00437,mobile,True
TEMP_002749,Instagram,212.254.106.106,211,2025-01-02 13:40:19,"Madrid, España",C0027,,mobile,False
TEMP_002750,LinkedIn,181.47.113.206,578,2024-11-02 10:08:13,"Rosario, Argentina",C0001,,mobile,False
TEMP_002751,Google,140.73.238.65,10,2024-10-20 02:30:53,"Oporto, Portugal",,,mobile,False
TEMP_002752,LinkedIn,101.216.130.193,651,2024-08-17 15:58:06,"Zaragoza, España",C0031,,tablet,False
TEMP_002753,Google Ads,254.164.41.192,473,2025-11-07 14:03:28,"Barcelona, España",,,mobile,False
TEMP_002754,LinkedIn,153.44.28.238,60,2024-10-05 16:43:56,"Lima, Perú",,,mobile,False
TEMP_002755,LinkedIn,28.116.252.221,285,2025-05-25 11:57:42,"Madrid, España",C0029,,mobile,False
TEMP_002756,LinkedIn,214.188.122.73,900,2024-07-03 14:26:37,"Lima, Perú",C0010,,mobile,False
TEMP_002757,Google,229.145.101.246,378,2024-07-12 10:37:58,"Sevilla, España",C0021,,desktop,False
TEMP_002758,LinkedIn,248.18.220.16,73,2024-02-14 08:13:09,"Ciudad de México, México",C0019,,mobile,False
TEMP_002759,LinkedIn,154.109.159.158,479,2024-03-12 19:07:35,"Sevilla, España",,,mobile,False
TEMP_002760,LinkedIn,161.87.64.81,214,2024-01-10 14:31:56,"Lima, Perú",C0014,,tablet,False
TEMP_002761,Instagram,101.234.195.137,128,2024-10-13 13:21:43,"Barcelona, España",C0019,U00153,desktop,True
TEMP_002762,Google Ads,145.25.110.58,105,2025-05-01 10:04:28,"Sevilla, España",C0031,,mobile,False
TEMP_002763,Instagram,179.22.119.111,858,2025-03-28 16:49:49,"Valencia, España",C0003,,mobile,False
TEMP_002764,LinkedIn,99.160.139.51,60,2025-07-19 22:39:22,"Rosario, Argentina",C0019,,tablet,False
TEMP_002765,LinkedIn,205.114.40.174,60,2024-11-01 14:44:34,"Bilbao, España",C0031,,desktop,False
TEMP_002766,LinkedIn,68.104.180.76,900,2025-04-10 15:04:44,"Buenos Aires, Argentina",,,tablet,False
TEMP_002767,Instagram,193.161.240.154,900,2025-07-21 10:53:02,"Barcelona, España",,,mobile,False
TEMP_002768,LinkedIn,98.252.131.182,309,2025-04-01 09:42:35,"Madrid, España",C0024,,desktop,False
TEMP_002769,LinkedIn,85.232.240.242,393,2025-02-28 16:45:35,"Guadalajara, México",C0002,,mobile,False
TEMP_002770,LinkedIn,172.24.234.135,145,2024-10-20 12:33:20,"Santiago, Chile",C0002,,mobile,False
TEMP_002771,Instagram,136.97.218.25,148,2024-06-04 09:10:30,"Buenos Aires, Argentina",,,desktop,False
TEMP_002772,Google,99.144.50.55,900,2025-09-29 10:02:58,"Milán, Italia",C0020,,desktop,False
TEMP_002773,LinkedIn,158.148.209.208,322,2025-05-04 15:14:57,"Buenos Aires, Argentina",,,mobile,False
TEMP_002774,Google,5.100.216.242,60,2025-02-05 15:41:38,"Córdoba, Argentina",C0026,,mobile,False
TEMP_002775,Google,25.196.59.205,83,2024-02-02 19:42:52,"Lima, Perú",C0002,,desktop,False
TEMP_002776,Google Ads,114.28.52.240,668,2025-01-28 05:52:16,"Santiago, Chile",C0008,,mobile,False
TEMP_002777,LinkedIn,196.8.242.215,60,2024-07-02 12:42:30,"Bilbao, España",C0015,,mobile,False
TEMP_002778,Google,140.7.111.42,14,2025-01-18 14:57:22,"Monterrey, México",C0030,,mobile,False
TEMP_002779,Google Ads,164.89.189.16,60,2025-06-24 15:46:55,"Ciudad de México, México",C0001,,mobile,False
TEMP_002780,Google Ads,182.188.44.229,20,2025-05-14 15:50:53,"Madrid, España",C0020,,tablet,False
TEMP_002781,Google Ads,171.170.198.185,60,2025-11-18 21:35:22,"Bilbao, España",C0017,,mobile,False
TEMP_002782,LinkedIn,42.37.70.185,269,2024-03-24 14:25:43,"Valencia, España",C0012,U00351,mobile,False
TEMP_002783,Google Ads,176.249.193.104,131,2024-01-23 09:28:58,"Madrid, España",,,desktop,False
TEMP_002784,Google Ads,162.233.167.198,531,2025-01-19 10:14:54,"Málaga, España",,,mobile,False
TEMP_002785,LinkedIn,227.94.85.88,299,2024-07-22 08:21:46,"Lyon, Francia",,U00583,desktop,True
TEMP_002786,LinkedIn,95.173.124.239,84,2025-02-06 11:40:05,"Madrid, España",C0027,,mobile,False
TEMP_002787,Google Ads,176.172.243.218,65,2025-10-13 13:33:51,"Málaga, España",,,tablet,False
TEMP_002788,LinkedIn,9.247.225.84,435,2024-05-01 14:48:34,"Lyon, Francia",,,desktop,False
TEMP_002789,Google,61.137.255.155,768,2025-05-29 10:46:42,"Valparaíso, Chile",C0007,,desktop,False
TEMP_002790,Instagram,148.55.229.203,808,2024-06-22 20:17:33,"Barcelona, España",C0007,,mobile,False
TEMP_002791,Google,172.124.135.128,333,2025-07-28 17:01:52,"Córdoba, Argentina",C0023,,tablet,False
TEMP_002792,LinkedIn,225.180.103.134,109,2024-05-17 16:00:42,"Cali, Colombia",C0013,U00251,desktop,False
TEMP_002793,Google,33.214.161.130,238,2025-03-13 21:58:34,"Bilbao, España",,,mobile,False
TEMP_002794,Instagram,157.150.111.46,575,2024-07-10 16:59:19,"Sevilla, España",C0009,,mobile,False
TEMP_002795,Google Ads,123.206.13.103,247,2025-11-18 14:37:48,"Ciudad de México, México",C0007,,mobile,False
TEMP_002796,LinkedIn,193.140.208.205,60,2024-02-08 00:34:03,"Arequipa, Perú",,,mobile,False
TEMP_002797,LinkedIn,7.216.13.122,24,2025-10-13 09:07:45,"Málaga, España",C0027,,mobile,False
TEMP_002798,LinkedIn,30.70.100.68,150,2025-09-25 13:46:47,"Zaragoza, España",C0013,U00454,tablet,True
TEMP_002799,LinkedIn,224.144.92.74,196,2024-04-16 15:50:31,"Barcelona, España",C0006,,tablet,False
TEMP_002800,Google Ads,127.86.206.60,675,2024-09-30 18:31:44,"Valencia, España",C0011,,mobile,False
TEMP_002801,LinkedIn,176.114.67.119,875,2024-10-06 18:44:30,"Valparaíso, Chile",C0023,U0069,tablet,True
TEMP_002802,LinkedIn,244.68.29.108,113,2025-02-22 13:00:53,"Medellín, Colombia",C0021,,desktop,False
TEMP_002803,Google Ads,183.151.3.150,33,2025-06-07 17:27:07,"Málaga, España",C0023,,mobile,False
TEMP_002804,LinkedIn,254.65.84.62,122,2024-02-07 00:34:31,"Córdoba, Argentina",C0007,,tablet,False
TEMP_002805,LinkedIn,250.130.54.212,241,2025-01-11 21:04:35,"Bilbao, España",C0009,,desktop,False
TEMP_002806,Google,91.142.50.95,56,2024-01-04 15:44:14,"Sevilla, España",C0018,,desktop,False
TEMP_002807,Instagram,123.189.230.45,175,2025-07-29 11:58:31,"París, Francia",C0031,,mobile,False
TEMP_002808,Google Ads,143.248.4.146,119,2024-01-20 02:02:33,"Oporto, Portugal",C0017,,mobile,False
TEMP_002809,Google,196.26.171.108,60,2024-12-23 22:59:48,"Córdoba, Argentina",,,tablet,False
TEMP_002810,LinkedIn,154.182.36.18,60,2024-08-23 12:35:06,"Málaga, España",C0005,,mobile,False
TEMP_002811,Instagram,81.66.73.235,228,2024-05-28 14:31:04,"Valparaíso, Chile",C0028,,mobile,False
TEMP_002812,Google Ads,176.91.155.41,10,2024-06-24 14:59:53,"Valparaíso, Chile",C0028,U00537,mobile,True
TEMP_002813,Instagram,47.25.109.158,119,2025-07-20 09:00:16,"Oporto, Portugal",C0012,U00386,mobile,True
TEMP_002814,Google,202.185.90.40,60,2024-05-26 07:31:09,"Rosario, Argentina",,,mobile,False
TEMP_002815,Instagram,241.125.216.23,416,2024-12-15 06:37:48,"Buenos Aires, Argentina",C0014,,tablet,False
TEMP_002816,Instagram,141.245.63.16,168,2025-05-31 18:13:55,"Arequipa, Perú",,U00187,mobile,True
TEMP_002817,Google,117.50.44.60,845,2024-03-20 08:39:24,"Lima, Perú",C0025,,tablet,False
TEMP_002818,LinkedIn,174.109.223.31,111,2024-02-29 09:05:57,"Lyon, Francia",C0014,,desktop,False
TEMP_002819,Instagram,238.104.136.208,900,2025-11-17 11:57:19,"Córdoba, Argentina",,,mobile,False
TEMP_002820,LinkedIn,126.41.61.233,300,2024-08-15 12:29:17,"Sevilla, España",C0012,,mobile,False
TEMP_002821,Google,18.233.172.131,743,2025-11-15 09:58:31,"Sevilla, España",C0014,,mobile,False
TEMP_002822,Google,81.220.8.181,60,2024-09-15 11:02:07,"Bilbao, España",C0005,U00621,tablet,False
TEMP_002823,Instagram,91.106.240.142,86,2024-02-22 17:22:53,"Guadalajara, México",C0006,,desktop,False
TEMP_002824,LinkedIn,17.143.37.30,283,2024-04-08 13:18:24,"Málaga, España",C0007,,mobile,False
TEMP_002825,Google Ads,84.126.241.211,350,2024-11-04 01:10:04,"Buenos Aires, Argentina",C0010,,tablet,False
TEMP_002826,Instagram,167.3.226.126,376,2024-07-10 05:23:22,"Zaragoza, España",C0007,U00677,tablet,True
TEMP_002827,LinkedIn,197.97.196.169,60,2024-03-28 15:48:31,"Barcelona, España",C0021,,mobile,False
TEMP_002828,LinkedIn,180.250.96.18,13,2025-10-24 11:00:42,"Guadalajara, México",C0002,,desktop,False
TEMP_002829,Instagram,137.84.15.40,804,2024-03-05 09:39:36,"Guadalajara, México",C0009,,desktop,False
TEMP_002830,LinkedIn,137.244.86.139,168,2024-07-31 13:14:47,"Valparaíso, Chile",C0019,,tablet,False
TEMP_002831,Google Ads,46.33.200.156,635,2024-10-02 09:27:27,"Bogotá, Colombia",,U00497,mobile,True
TEMP_002832,Google,245.9.27.237,99,2025-11-25 07:17:57,"Arequipa, Perú",C0002,,mobile,False
TEMP_002833,LinkedIn,148.15.76.220,51,2025-06-14 17:48:23,"Arequipa, Perú",,,mobile,False
TEMP_002834,Instagram,93.181.154.2,250,2025-07-09 08:56:37,"Madrid, España",C0017,,mobile,False
TEMP_002835,LinkedIn,171.40.216.1,374,2025-05-25 16:45:12,"Sevilla, España",C0025,,mobile,False
TEMP_002836,LinkedIn,131.109.178.36,900,2024-07-08 08:58:19,"Sevilla, España",C0008,,desktop,False
TEMP_002837,Google,224.145.66.80,60,2024-09-27 13:28:32,"Zaragoza, España",C0007,U00445,mobile,False
TEMP_002838,LinkedIn,176.47.75.251,93,2025-08-08 16:54:40,"Valencia, España",C0017,U00166,mobile,True
TEMP_002839,Google Ads,225.85.142.106,499,2024-01-25 12:15:17,"Sevilla, España",C0031,,desktop,False
TEMP_002840,Instagram,52.75.27.213,96,2024-08-22 09:46:00,"Málaga, España",C0019,,mobile,False
TEMP_002841,LinkedIn,63.50.163.33,60,2025-08-07 09:20:49,"Ciudad de México, México",C0003,U00216,mobile,True
TEMP_002842,Google Ads,106.46.35.218,425,2025-02-03 05:47:16,"Madrid, España",C0006,U00271,desktop,True
TEMP_002843,Instagram,113.148.31.210,526,2024-09-07 14:02:58,"Madrid, España",C0012,,tablet,False
TEMP_002844,LinkedIn,133.17.19.245,10,2025-02-01 10:26:08,"Bogotá, Colombia",,,mobile,False
TEMP_002845,Instagram,15.76.3.15,717,2025-10-13 13:57:42,"Ciudad de México, México",C0031,,tablet,False
TEMP_002846,Google Ads,85.45.63.90,77,2025-04-19 13:46:48,"Lima, Perú",C0022,,tablet,False
TEMP_002847,Instagram,199.152.113.18,60,2025-02-20 11:53:26,"Bilbao, España",,,desktop,False
TEMP_002848,Instagram,30.51.54.125,31,2025-04-27 09:17:39,"Bogotá, Colombia",C0013,U00556,tablet,True
TEMP_002849,Instagram,221.108.84.142,298,2025-06-17 00:23:17,"Valparaíso, Chile",,,mobile,False
TEMP_002850,LinkedIn,15.90.243.103,743,2025-10-29 18:13:17,"París, Francia",C0025,,mobile,False
TEMP_002851,LinkedIn,33.209.108.179,257,2025-11-12 10:59:48,"Zaragoza, España",C0004,U00371,tablet,True
TEMP_002852,Instagram,218.86.58.13,500,2024-11-16 17:26:18,"Zaragoza, España",C0028,,mobile,False
TEMP_002853,Google Ads,79.148.16.44,24,2025-11-12 14:27:56,"Zaragoza, España",C0006,,mobile,False
TEMP_002854,Google,89.183.152.11,229,2024-04-01 11:01:18,"Oporto, Portugal",C0015,,mobile,False
TEMP_002855,LinkedIn,10.15.84.73,329,2024-11-19 07:40:29,"Madrid, España",C0015,,mobile,False
TEMP_002856,Instagram,208.14.99.215,482,2024-06-11 15:48:09,"Córdoba, Argentina",C0027,U0017,mobile,False
TEMP_002857,LinkedIn,151.177.254.176,569,2025-02-25 15:25:14,"Buenos Aires, Argentina",C0003,,mobile,False
TEMP_002858,Instagram,216.90.11.16,94,2025-06-19 06:47:51,"Valencia, España",C0030,U0033,tablet,True
TEMP_002859,Google,79.187.116.18,94,2025-01-28 10:43:20,"Barcelona, España",C0031,,mobile,False
TEMP_002860,LinkedIn,167.21.33.122,900,2025-06-17 15:18:36,"Valparaíso, Chile",C0016,,tablet,False
TEMP_002861,Google Ads,184.221.251.184,667,2024-05-26 15:33:01,"Valparaíso, Chile",C0011,,mobile,False
TEMP_002862,Instagram,193.152.14.56,108,2025-11-29 13:54:48,"Valparaíso, Chile",C0018,,mobile,False
TEMP_002863,Google,254.245.235.131,119,2024-04-09 17:44:51,"Málaga, España",C0019,,tablet,False
TEMP_002864,Google Ads,245.32.229.157,60,2025-10-29 08:07:09,"Barcelona, España",C0026,,mobile,False
TEMP_002865,Google,36.221.8.6,145,2025-11-24 12:35:10,"Málaga, España",C0024,U00514,mobile,True
TEMP_002866,Google Ads,94.138.109.63,175,2025-02-02 16:01:55,"Rosario, Argentina",C0006,U00119,tablet,True
TEMP_002867,Google Ads,218.167.3.127,184,2024-02-12 15:25:39,"Buenos Aires, Argentina",C0016,,mobile,False
TEMP_002868,Instagram,79.176.89.192,60,2024-05-17 13:27:01,"Madrid, España",C0012,,mobile,False
TEMP_002869,LinkedIn,72.54.18.212,41,2024-05-04 13:30:09,"Santiago, Chile",C0015,,tablet,False
TEMP_002870,LinkedIn,184.157.155.18,309,2025-05-29 14:50:21,"Rosario, Argentina",C0029,,mobile,False
TEMP_002871,Google Ads,106.220.74.15,159,2024-04-07 07:00:52,"Zaragoza, España",C0012,,desktop,False
TEMP_002872,LinkedIn,215.7.176.212,135,2025-11-11 19:35:19,"Madrid, España",C0019,,mobile,False
TEMP_002873,Google Ads,191.3.229.23,900,2024-11-08 11:15:23,"Zaragoza, España",C0013,,mobile,False
TEMP_002874,Instagram,240.235.145.239,180,2025-04-27 10:13:04,"Málaga, España",C0007,,mobile,False
TEMP_002875,Google,126.225.67.12,238,2024-01-27 09:24:38,"Santiago, Chile",C0027,,desktop,False
TEMP_002876,Instagram,23.95.92.56,60,2024-08-15 08:33:39,"Bilbao, España",,,mobile,False
TEMP_002877,Google Ads,117.87.151.74,203,2024-09-01 09:31:41,"Sevilla, España",C0008,,tablet,False
TEMP_002878,LinkedIn,81.227.200.196,185,2025-01-22 12:23:47,"Barcelona, España",C0022,,desktop,False
TEMP_002879,Instagram,97.226.87.183,60,2024-08-02 07:57:24,"Valencia, España",C0021,,desktop,False
TEMP_002880,Google Ads,192.84.157.48,164,2025-09-09 15:47:41,"París, Francia",C0002,,mobile,False
TEMP_002881,LinkedIn,98.135.170.91,170,2024-03-04 10:22:52,"Cali, Colombia",C0016,,desktop,False
TEMP_002882,LinkedIn,182.164.221.10,113,2024-01-04 22:52:36,"Valparaíso, Chile",,,desktop,False
TEMP_002883,Google Ads,131.182.108.77,114,2025-11-28 13:24:02,"Arequipa, Perú",,,mobile,False
TEMP_002884,Google Ads,149.118.110.249,418,2024-01-29 08:21:37,"Monterrey, México",C0023,,tablet,False
TEMP_002885,LinkedIn,108.55.4.30,60,2025-02-06 16:30:56,"Zaragoza, España",C0006,,mobile,False
TEMP_002886,Instagram,137.53.28.90,792,2025-04-05 14:32:48,"Bilbao, España",C0013,,tablet,False
TEMP_002887,LinkedIn,62.137.14.249,72,2025-08-30 15:04:53,"Bilbao, España",,U0039,tablet,True
TEMP_002888,LinkedIn,233.222.43.182,21,2025-05-15 09:11:11,"Valencia, España",C0015,,mobile,False
TEMP_002889,Google,4.184.204.73,900,2024-06-25 08:12:09,"Arequipa, Perú",,,mobile,False
TEMP_002890,LinkedIn,119.237.50.138,60,2025-01-01 07:30:39,"Barcelona, España",C0018,,mobile,False
TEMP_002891,Instagram,27.113.212.47,126,2025-05-08 02:06:14,"Lima, Perú",C0026,U004,mobile,True
TEMP_002892,LinkedIn,174.243.144.129,386,2024-08-11 08:46:59,"Ciudad de México, México",,U00400,tablet,True
TEMP_002893,Google Ads,245.9.27.237,60,2025-11-01 09:18:46,"Lima, Perú",C0015,,mobile,False
TEMP_002894,Instagram,150.59.4.48,76,2024-05-17 11:46:36,"Rosario, Argentina",C0010,U00170,desktop,True
TEMP_002895,LinkedIn,129.68.187.147,148,2025-02-13 10:46:31,"Barcelona, España",C0018,,tablet,False
TEMP_002896,Google Ads,38.74.9.11,103,2025-03-13 12:22:50,"Córdoba, Argentina",C0028,,tablet,False
TEMP_002897,Google Ads,192.99.225.60,301,2025-10-28 09:34:27,"Lima, Perú",C0006,,mobile,False
TEMP_002898,LinkedIn,82.130.71.117,79,2025-05-06 17:01:27,"Zaragoza, España",C0017,,tablet,False
TEMP_002899,Google Ads,32.19.220.63,377,2025-05-05 18:59:00,"Valencia, España",C0017,,mobile,False
TEMP_002900,LinkedIn,27.72.107.124,706,2024-05-17 16:58:36,"Zaragoza, España",C0029,,mobile,False
TEMP_002901,LinkedIn,196.210.74.56,371,2025-03-06 12:32:17,"Barcelona, España",,,mobile,False
TEMP_002902,Instagram,32.40.7.1,900,2025-08-19 14:40:32,"Sevilla, España",C0030,,desktop,False
TEMP_002903,LinkedIn,107.155.209.83,60,2025-03-03 12:02:23,"Bilbao, España",C0031,U00258,mobile,True
TEMP_002904,Google,74.171.163.176,168,2025-09-26 15:21:03,"Zaragoza, España",C0006,,mobile,False
TEMP_002905,Instagram,44.11.139.107,456,2025-06-11 17:53:55,"Málaga, España",C0026,,mobile,False
TEMP_002906,Google Ads,66.247.40.70,66,2025-01-17 02:45:33,"Valparaíso, Chile",C0018,,tablet,False
TEMP_002907,LinkedIn,169.248.208.143,60,2024-04-17 10:03:19,"Buenos Aires, Argentina",C0026,,desktop,False
TEMP_002908,LinkedIn,167.210.249.68,60,2025-03-15 19:40:21,"Santiago, Chile",C0017,,desktop,False
TEMP_002909,Instagram,95.174.14.131,155,2024-07-05 19:51:20,"Bilbao, España",C0022,,desktop,False
TEMP_002910,LinkedIn,172.199.17.1,85,2024-01-15 09:50:42,"Zaragoza, España",C0029,,mobile,False
TEMP_002911,Google Ads,137.84.15.40,60,2024-06-11 11:45:21,"Ciudad de México, México",C0013,,mobile,False
TEMP_002912,Google,22.151.82.233,253,2025-04-04 14:28:44,"Barcelona, España",C0022,,mobile,False
TEMP_002913,Google,245.2.49.153,756,2024-04-21 06:43:43,"Valencia, España",C0015,,mobile,False
